"10314","Commercial","u21","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10314","Industrial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10314","Institutional","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10314","Large residential","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10314","Small residential","u21","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10451","Residential","u1","f6","m5","h6","i1","a1","w4","b1","o1","p10","c1","a8"
"10451","Commercial","u3","f6","m5","h6","i1","a1","w4","b1","o1","p10","c1","a8"
"10451","Residential","u1","f6","m5","h6","i1","a1","w4","b1","o1","p10","c1","a8"
"10451","Commercial","u9","f6","m5","h6","i1","a1","w4","b1","o1","p10","c1","a8"
"10452","Residential","u1","f8","m3","h6","i1","a1","w3","b1","o1","p10","c1","a9"
"10452","Commercial","u2","f8","m3","h6","i1","a1","w3","b1","o1","p10","c1","a9"
"10452","Residential","u2","f8","m3","h6","i1","a1","w3","b1","o1","p10","c1","a9"
"10452","Commercial","u9","f8","m3","h6","i1","a1","w3","b1","o1","p10","c1","a9"
"10453","Residential","u1","f5","m5","h5","i1","a1","w6","b1","o1","p9","c1","a5"
"10453","Commercial","u2","f5","m5","h5","i1","a1","w6","b1","o1","p9","c1","a5"
"10453","Residential","u2","f5","m5","h5","i1","a1","w6","b1","o1","p9","c1","a5"
"10453","Commercial","u9","f5","m5","h5","i1","a1","w6","b1","o1","p9","c1","a5"
"10454","Residential","u1","f5","m6","h4","i1","a1","w6","b1","o1","p10","c1","a6"
"10454","Commercial","u3","f5","m6","h4","i1","a1","w6","b1","o1","p10","c1","a6"
"10454","Residential","u2","f5","m6","h4","i1","a1","w6","b1","o1","p10","c1","a6"
"10454","Commercial","u11","f5","m6","h4","i1","a1","w6","b1","o1","p10","c1","a6"
"10455","Residential","u1","f7","m4","h2","i1","a1","w8","b1","o1","p10","c1","a8"
"10455","Commercial","u2","f7","m4","h2","i1","a1","w8","b1","o1","p10","c1","a8"
"10455","Residential","u2","f7","m4","h2","i1","a1","w8","b1","o1","p10","c1","a8"
"10455","Commercial","u6","f7","m4","h2","i1","a1","w8","b1","o1","p10","c1","a8"
"10456","Residential","u1","f6","m4","h6","i1","a1","w1","b2","o1","p10","c1","a8"
"10456","Commercial","u4","f6","m4","h6","i1","a1","w1","b2","o1","p10","c1","a8"
"10456","Residential","u3","f6","m4","h6","i1","a1","w1","b2","o1","p10","c1","a8"
"10456","Commercial","u16","f6","m4","h6","i1","a1","w1","b2","o1","p10","c1","a8"
"10457","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10457","Commercial","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10457","Residential","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10457","Commercial","u6","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10458","Residential","u2","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a7"
"10458","Commercial","u4","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a7"
"10458","Residential","u2","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a7"
"10458","Commercial","u5","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a7"
"10459","Residential","u1","f8","m3","h5","i1","a1","w6","b1","o1","p8","c1","a6"
"10459","Commercial","u2","f8","m3","h5","i1","a1","w6","b1","o1","p8","c1","a6"
"10459","Residential","u3","f8","m3","h5","i1","a1","w6","b1","o1","p8","c1","a6"
"10459","Commercial","u7","f8","m3","h5","i1","a1","w6","b1","o1","p8","c1","a6"
"10460","Residential","u1","f8","m3","h4","i1","a1","w6","b1","o1","p10","c1","a5"
"10460","Commercial","u9","f8","m3","h4","i1","a1","w6","b1","o1","p10","c1","a5"
"10460","Residential","u2","f8","m3","h4","i1","a1","w6","b1","o1","p10","c1","a5"
"10460","Commercial","u7","f8","m3","h4","i1","a1","w6","b1","o1","p10","c1","a5"
"10461","Residential","u1","f6","m5","h5","i1","a1","w4","b1","o1","p10","c1","a6"
"10461","Commercial","u4","f6","m5","h5","i1","a1","w4","b1","o1","p10","c1","a6"
"10461","Residential","u6","f6","m5","h5","i1","a1","w4","b1","o1","p10","c1","a6"
"10461","Commercial","u4","f6","m5","h5","i1","a1","w4","b1","o1","p10","c1","a6"
"10462","Residential","u1","f7","m4","h4","i1","a1","w7","b1","o1","p7","c4","a1"
"10462","Commercial","u3","f7","m4","h4","i1","a1","w7","b1","o1","p7","c4","a1"
"10462","Residential","u4","f7","m4","h4","i1","a1","w7","b1","o1","p7","c4","a1"
"10462","Commercial","u4","f7","m4","h4","i1","a1","w7","b1","o1","p7","c4","a1"
"10463","Residential","u1","f6","m5","h7","i1","a1","w4","b1","o1","p10","c1","a7"
"10463","Commercial","u3","f6","m5","h7","i1","a1","w4","b1","o1","p10","c1","a7"
"10463","Residential","u3","f6","m5","h7","i1","a1","w4","b1","o1","p10","c1","a7"
"10463","Commercial","u8","f6","m5","h7","i1","a1","w4","b1","o1","p10","c1","a7"
"10464","Residential","u1","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a6"
"10464","Commercial","u1","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a6"
"10464","Residential","u2","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a6"
"10464","Commercial","u1","f5","m6","h5","i1","a1","w5","b1","o1","p10","c1","a6"
"10465","Residential","u1","f9","m2","h7","i1","a2","w1","b1","o1","p10","c1","a8"
"10465","Commercial","u2","f9","m2","h7","i1","a2","w1","b1","o1","p10","c1","a8"
"10465","Residential","u8","f9","m2","h7","i1","a2","w1","b1","o1","p10","c1","a8"
"10465","Commercial","u4","f9","m2","h7","i1","a2","w1","b1","o1","p10","c1","a8"
"10466","Residential","u1","f6","m4","h3","i1","a1","w8","b1","o1","p10","c1","a8"
"10466","Commercial","u3","f6","m4","h3","i1","a1","w8","b1","o1","p10","c1","a8"
"10466","Residential","u7","f6","m4","h3","i1","a1","w8","b1","o1","p10","c1","a8"
"10466","Commercial","u8","f6","m4","h3","i1","a1","w8","b1","o1","p10","c1","a8"
"10467","Residential","u2","f7","m4","h5","i1","a1","w5","b1","o1","p9","c1","a7"
"10467","Commercial","u4","f7","m4","h5","i1","a1","w5","b1","o1","p9","c1","a7"
"10467","Residential","u3","f7","m4","h5","i1","a1","w5","b1","o1","p9","c1","a7"
"10467","Commercial","u12","f7","m4","h5","i1","a1","w5","b1","o1","p9","c1","a7"
"10468","Residential","u2","f6","m5","h5","i1","a1","w5","b1","o1","p10","c1","a8"
"10468","Commercial","u5","f6","m5","h5","i1","a1","w5","b1","o1","p10","c1","a8"
"10468","Residential","u1","f6","m5","h5","i1","a1","w5","b1","o1","p10","c1","a8"
"10468","Commercial","u4","f6","m5","h5","i1","a1","w5","b1","o1","p10","c1","a8"
"10469","Residential","u1","f7","m3","h4","i1","a1","w5","b1","o1","p8","c1","a6"
"10469","Commercial","u3","f7","m3","h4","i1","a1","w5","b1","o1","p8","c1","a6"
"10469","Residential","u9","f7","m3","h4","i1","a1","w5","b1","o1","p8","c1","a6"
"10469","Commercial","u9","f7","m3","h4","i1","a1","w5","b1","o1","p8","c1","a6"
"10470","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10470","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10470","Residential","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10470","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10471","Residential","u1","f6","m5","h7","i1","a1","w3","b1","o1","p10","c1","a6"
"10471","Commercial","u2","f6","m5","h7","i1","a1","w3","b1","o1","p10","c1","a6"
"10471","Residential","u3","f6","m5","h7","i1","a1","w3","b1","o1","p10","c1","a6"
"10472","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10472","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10472","Residential","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10473","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10473","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10473","Residential","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10474","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10474","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10474","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"10475","Residential","u1","f6","m4","h4","i1","a1","w6","b1","o1","p9","c1","a6"
"10475","Commercial","u1","f6","m4","h4","i1","a1","w6","b1","o1","p9","c1","a6"
"10475","Residential","u1","f6","m4","h4","i1","a1","w6","b1","o1","p9","c1","a6"
"11001","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11001","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11001","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11004","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11004","Large Residential","u5","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11004","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11004","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11004","Residential","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11040","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11040","Large Residential","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11040","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11040","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11040","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11101","Residential","u1","f1","m10","h1","i10","a1","w1","b1","o1","p10","c1","a10"
"11101","Commercial","u9","f1","m10","h1","i10","a1","w1","b1","o1","p10","c1","a10"
"11101","Residential","u2","f1","m10","h1","i10","a1","w1","b1","o1","p10","c1","a10"
"11102","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11102","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11102","Residential","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11103","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11103","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11103","Residential","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11104","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11104","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11104","Residential","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11105","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11105","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11105","Residential","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11106","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11106","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11106","Residential","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11109","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11109","Commercial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11109","Residential","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11201","Commercial","u15","f6","m5","h2","i1","a1","w5","b2","o1","p10","c1","a9"
"11201","Industrial","u5","f6","m5","h2","i1","a1","w5","b2","o1","p10","c1","a9"
"11201","Institutional","u5","f6","m5","h2","i1","a1","w5","b2","o1","p10","c1","a9"
"11201","Large residential","u21","f6","m5","h2","i1","a1","w5","b2","o1","p10","c1","a9"
"11201","Small residential","u4","f6","m5","h2","i1","a1","w5","b2","o1","p10","c1","a9"
"11203","Commercial","u3","f8","m2","h2","i1","a2","w6","b2","o1","p10","c1","a10"
"11203","Industrial","u1","f8","m2","h2","i1","a2","w6","b2","o1","p10","c1","a10"
"11203","Institutional","u9","f8","m2","h2","i1","a2","w6","b2","o1","p10","c1","a10"
"11203","Large residential","u6","f8","m2","h2","i1","a2","w6","b2","o1","p10","c1","a10"
"11203","Small residential","u15","f8","m2","h2","i1","a2","w6","b2","o1","p10","c1","a10"
"11204","Commercial","u2","f5","m6","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11204","Industrial","u1","f5","m6","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11204","Institutional","u1","f5","m6","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11204","Large residential","u5","f5","m6","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11204","Small residential","u16","f5","m6","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11205","Commercial","u5","f10","m1","h1","i1","a8","w1","b2","o1","p10","c1","a4"
"11205","Industrial","u2","f10","m1","h1","i1","a8","w1","b2","o1","p10","c1","a4"
"11205","Institutional","u1","f10","m1","h1","i1","a8","w1","b2","o1","p10","c1","a4"
"11205","Large residential","u12","f10","m1","h1","i1","a8","w1","b2","o1","p10","c1","a4"
"11205","Small residential","u5","f10","m1","h1","i1","a8","w1","b2","o1","p10","c1","a4"
"11206","Commercial","u4","f3","m8","h1","i1","a10","w1","b1","o1","p10","c1","a4"
"11206","Industrial","u1","f3","m8","h1","i1","a10","w1","b1","o1","p10","c1","a4"
"11206","Institutional","u3","f3","m8","h1","i1","a10","w1","b1","o1","p10","c1","a4"
"11206","Large residential","u21","f3","m8","h1","i1","a10","w1","b1","o1","p10","c1","a4"
"11206","Small residential","u6","f3","m8","h1","i1","a10","w1","b1","o1","p10","c1","a4"
"11207","Commercial","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11207","Industrial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11207","Institutional","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11207","Large residential","u20","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11207","Small residential","u13","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11208","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11208","Industrial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11208","Institutional","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11208","Large residential","u19","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11208","Small residential","u13","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11209","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11209","Industrial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11209","Institutional","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11209","Large residential","u11","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11209","Small residential","u11","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11210","Commercial","u2","f4","m7","h1","i1","a10","w1","b1","o1","p10","c1","a7"
"11210","Industrial","u1","f4","m7","h1","i1","a10","w1","b1","o1","p10","c1","a7"
"11210","Institutional","u2","f4","m7","h1","i1","a10","w1","b1","o1","p10","c1","a7"
"11210","Large residential","u7","f4","m7","h1","i1","a10","w1","b1","o1","p10","c1","a7"
"11210","Small residential","u13","f4","m7","h1","i1","a10","w1","b1","o1","p10","c1","a7"
"11211","Residential","Unknown","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11211","Commercial","u6","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11211","Industrial","u2","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11211","Institutional","u2","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11211","Large residential","u14","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11211","Small residential","u10","f10","m1","h1","i1","a9","w1","b1","o1","p10","c1","a4"
"11212","Commercial","u2","f8","m2","h1","i1","a1","w7","b1","o1","p9","c1","a10"
"11212","Industrial","u4","f8","m2","h1","i1","a1","w7","b1","o1","p9","c1","a10"
"11212","Institutional","u2","f8","m2","h1","i1","a1","w7","b1","o1","p9","c1","a10"
"11212","Large residential","u21","f8","m2","h1","i1","a1","w7","b1","o1","p9","c1","a10"
"11212","Small residential","u8","f8","m2","h1","i1","a1","w7","b1","o1","p9","c1","a10"
"11213","Commercial","u2","f5","m6","h1","i1","a9","w1","b2","o1","p10","c1","a8"
"11213","Industrial","u1","f5","m6","h1","i1","a9","w1","b2","o1","p10","c1","a8"
"11213","Institutional","u1","f5","m6","h1","i1","a9","w1","b2","o1","p10","c1","a8"
"11213","Large residential","u12","f5","m6","h1","i1","a9","w1","b2","o1","p10","c1","a8"
"11213","Small residential","u7","f5","m6","h1","i1","a9","w1","b2","o1","p10","c1","a8"
"11214","Commercial","u4","f7","m3","h1","i5","a4","w1","b1","o1","p10","c1","a8"
"11214","Industrial","u1","f7","m3","h1","i5","a4","w1","b1","o1","p10","c1","a8"
"11214","Institutional","u1","f7","m3","h1","i5","a4","w1","b1","o1","p10","c1","a8"
"11214","Large residential","u9","f7","m3","h1","i5","a4","w1","b1","o1","p10","c1","a8"
"11214","Small residential","u14","f7","m3","h1","i5","a4","w1","b1","o1","p10","c1","a8"
"11215","Commercial","u6","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11215","Industrial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11215","Institutional","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11215","Large residential","u8","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11215","Small residential","u11","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11216","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11216","Industrial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11216","Institutional","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11216","Large residential","u7","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11216","Small residential","u8","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11217","Commercial","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11217","Industrial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11217","Institutional","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11217","Large residential","u9","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11217","Small residential","u5","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11218","Commercial","u3","f9","m2","h1","i1","a9","w1","b1","o1","p10","c1","a6"
"11218","Industrial","u1","f9","m2","h1","i1","a9","w1","b1","o1","p10","c1","a6"
"11218","Institutional","u1","f9","m2","h1","i1","a9","w1","b1","o1","p10","c1","a6"
"11218","Large residential","u10","f9","m2","h1","i1","a9","w1","b1","o1","p10","c1","a6"
"11218","Small residential","u10","f9","m2","h1","i1","a9","w1","b1","o1","p10","c1","a6"
"11219","Commercial","u4","f9","m2","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11219","Industrial","u4","f9","m2","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11219","Institutional","u2","f9","m2","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11219","Large residential","u6","f9","m2","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11219","Small residential","u15","f9","m2","h1","i1","a10","w1","b1","o1","p10","c1","a5"
"11220","Commercial","u6","f2","m9","h1","i2","a8","w1","b2","o1","p10","c1","a4"
"11220","Industrial","u3","f2","m9","h1","i2","a8","w1","b2","o1","p10","c1","a4"
"11220","Institutional","u1","f2","m9","h1","i2","a8","w1","b2","o1","p10","c1","a4"
"11220","Large residential","u8","f2","m9","h1","i2","a8","w1","b2","o1","p10","c1","a4"
"11220","Small residential","u12","f2","m9","h1","i2","a8","w1","b2","o1","p10","c1","a4"
"11221","Commercial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11221","Industrial","u1","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11221","Institutional","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11221","Large residential","u9","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11221","Small residential","u11","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11222","Commercial","u4","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11222","Industrial","u2","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11222","Institutional","u3","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11222","Large residential","u5","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11222","Small residential","u5","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"11223","Commercial","u3","f5","m6","h1","i1","a9","w1","b1","o1","p10","c1","a9"
"11223","Industrial","u1","f5","m6","h1","i1","a9","w1","b1","o1","p10","c1","a9"
"11223","Institutional","u2","f5","m6","h1","i1","a9","w1","b1","o1","p10","c1","a9"
"11223","Large residential","u8","f5","m6","h1","i1","a9","w1","b1","o1","p10","c1","a9"
"11223","Small residential","u16","f5","m6","h1","i1","a9","w1","b1","o1","p10","c1","a9"
"11224","Commercial","u3","f6","m5","h2","i1","a1","w7","b1","o1","p10","c1","a7"
"11224","Industrial","u1","f6","m5","h2","i1","a1","w7","b1","o1","p10","c1","a7"
"11224","Institutional","u1","f6","m5","h2","i1","a1","w7","b1","o1","p10","c1","a7"
"11224","Large residential","u21","f6","m5","h2","i1","a1","w7","b1","o1","p10","c1","a7"
"11224","Small residential","u3","f6","m5","h2","i1","a1","w7","b1","o1","p10","c1","a7"
"11225","Commercial","u2","f10","m1","h1","i1","a10","w1","b1","o1","p10","c1","a6"
"11225","Industrial","u1","f10","m1","h1","i1","a10","w1","b1","o1","p10","c1","a6"
"11225","Institutional","u2","f10","m1","h1","i1","a10","w1","b1","o1","p10","c1","a6"
"11225","Large residential","u14","f10","m1","h1","i1","a10","w1","b1","o1","p10","c1","a6"
"11225","Small residential","u5","f10","m1","h1","i1","a10","w1","b1","o1","p10","c1","a6"
"11226","Commercial","u3","f7","m3","h6","i1","a1","w4","b1","o1","p10","c1","a6"
"11226","Industrial","u1","f7","m3","h6","i1","a1","w4","b1","o1","p10","c1","a6"
"11226","Institutional","u2","f7","m3","h6","i1","a1","w4","b1","o1","p10","c1","a6"
"11226","Large residential","u21","f7","m3","h6","i1","a1","w4","b1","o1","p10","c1","a6"
"11226","Small residential","u7","f7","m3","h6","i1","a1","w4","b1","o1","p10","c1","a6"
